"district","distcode","commune","commcode","long","lat","type","pop_dens","clinic_id"
"Ambatolampy","MG12110","Antanamalaza","MG12110291",47.6277,-19.4275,"CSB2",864.901977539062,32
"Mandoto","MG12120","Ankazomiriotra","MG12120090",46.4397,-19.6764,"CSB2",65.8284606933594,33
"Antanifotsy","MG12114","Antanifotsy","MG12114010",47.326,-19.6617,"CSB2",955.009521484375,34
"Farafangana","MG25213","Ambohigogo","MG25213270",47.5838,-22.7738,"CSB2",361.595642089844,35
"Farafangana","MG25213","Etrotroka Atsimo","MG25213390",47.553,-22.8635,"CSB2",270.068420410156,36
"Farafangana","MG25213","Tovona","MG25213450",47.6053,-22.9579,"CSB2",33.599796295166,37
"Vondrozo","MG25217","Vondrozo","MG25217011",47.3297,-22.8136,"CSB2",322.777282714844,38
"Mananjary","MG23209","Mananjary","MG23209010",48.3458,-21.2063,"CSB2",192.029754638672,39
"Mahajanga I","MG41401","Mahabibo","MG41401002",46.3443,-15.6982,"CSB2",1128.05786132812,40
"Mahajanga I","MG41401","Mahajanga","MG41401001",46.3181,-15.7148,"CSB2",31580.787109375,41
"Befandriana Nord","MG42412","Antsakabary","MG42412210",48.9374,-15.1053,"CSB2",950.620727539062,42
"Mahajanga II","MG41415","Mahajamba Usine","MG41415091",47.0953,-15.7605,"CSB2",557.777099609375,43
"Antananarivo Atsimondrano","MG11117","Andranonahoatra","MG11117030",47.4774,-18.9162,"CSB2",23084.482421875,44
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.4983,-18.9282,"CSB2",23685.29296875,45
"Moramanga","MG33314","Moramanga","MG33314010",48.2302,-18.9488,"CSB2",8118.14111328125,46
"Toamasina I","MG31301","Ankirihiry","MG31301005",49.3769,-18.1439,"CSB2",2666.51513671875,47
"Toamasina I","MG31301","Ankirihiry","MG31301005",49.3766,-18.1353,"CSB2",1839.78723144531,48
"Nosy-Be","MG71718","Hell-Ville","MG71718001",48.2783,-13.4062,"CSB2",NA,49
"Ihosy","MG24216","Ihosy","MG24216010",46.124,-22.4007,"CSB2",5538.00390625,50
"Andramasina","MG11115","Ambohimiadana","MG11115091",47.7781,-19.2472,"CSB2",1665.9951171875,51
"Andramasina","MG11115","Anosibe Trimoloharano","MG11115170",47.7673,-19.1633,"CSB2",302.209533691406,52
"Soavinandriana","MG13113","Amparibohitra","MG13113072",46.7192,-19.2422,"CSB2",61.2957725524902,53
"Arivonimamo","MG13105","Arivonimamo I","MG13105010",47.1816,-19.0165,"CSB2",3191.93920898438,54
"Antalaha","MG72710","Vinanivao","MG72710271",50.2748,-15.883,"CSB2",404.132934570312,55
"Farafangana","MG25213","Ambalavato Nord","MG25213410",47.5524,-22.6127,"CSB2",50.8792037963867,56
"Maintirano","MG44421","Maintirano","MG44421010",44.0261,-18.0524,"CSB2",5330.7236328125,57
"Vatomandry","MG31307","Iamborano","MG31307092",48.7752,-19.3945,"CSB2",61.5507431030273,58
"Amparafaravola","MG33312","Tanambe","MG33312111",48.4511,-17.3851,"CSB2",2406.07421875,59
"Tsihombe","MG52514","Anjampaly","MG52514032",45.6759,-25.4401,"CSB2",123.574188232422,60
"Tsihombe","MG52514","Imongy","MG52514072",45.7243,-25.2971,"CSB2",133.766479492188,61
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5265,-18.9103,"CSB2",15592.8564453125,62
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.5344,-18.9257,"CSB2",16685.59375,63
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5429,-18.9035,"CSB2",18748.970703125,64
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.5045,-18.9242,"CSB2",22671.2421875,65
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5208,-18.8702,"CSB2",11107.79296875,66
"Tsiroanomandidy","MG14111","Tsiroanomandidy Ville","MG14111010",46.0494,-18.7697,"CSB2",6630.41748046875,67
"Andramasina","MG11115","Ambohimiadana","MG11115091",47.7786,-19.2481,"CSB2",1665.9951171875,68
"Belo Sur Tsiribihina","MG54510","Belo Sur Tsiribihina","MG54510011",44.5471,-19.6858,"CSB2",619.152282714844,69
"Manjakandriana","MG11106","Manjakandriana","MG11106011",47.8161,-18.9212,"CSB2",2633.4677734375,70
"Antananarivo Avaradrano","MG11102","Sabotsy Namehana","MG11102079",47.557,-18.8304,"CSB2",6170.24560546875,71
"Marovoay","MG41406","Ambolomoty","MG41406051",46.7212,-16.136,"CSB2",380.453125,72
"Brickaville","MG31306","Ambinaninony","MG31306110",49.2834,-18.4993,"CSB2",11.3718585968018,73
"Antananarivo Renivohitra","MG11101","6e Arrondissement","MG11101006",47.4862,-18.8649,"CSB2",5597.05859375,74
"Antananarivo Renivohitra","MG11101","6e Arrondissement","MG11101006",47.5072,-18.8758,"CSB2",13585.5048828125,75
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.5371,-18.9143,"CSB2",15833.6103515625,76
"Antananarivo Atsimondrano","MG11117","Alatsinainy Ambazaha","MG11117250",47.4584,-18.9758,"CSB2",1172.10290527344,77
"Antananarivo Atsimondrano","MG11117","Ambalavao","MG11117450",47.5277,-19.0973,"CSB2",740.813171386719,78
"Antananarivo Atsimondrano","MG11117","Ambatofahavalo","MG11117470",47.5993,-19.1083,"CSB2",206.512878417969,79
"Antananarivo Atsimondrano","MG11117","Ambavahaditokana","MG11117130",47.4665,-18.9224,"CSB2",9952.3642578125,80
"Antananarivo Atsimondrano","MG11117","Ambohijanaka","MG11117350",47.5621,-18.9995,"CSB2",1394.42468261719,81
"Antananarivo Atsimondrano","MG11117","Ampahitrosy","MG11117370",47.4915,-19.0289,"CSB2",318.815826416016,82
"Antananarivo Atsimondrano","MG11117","Ampanefy","MG11117270",47.4946,-18.9754,"CSB2",3019.45703125,83
"Antananarivo Atsimondrano","MG11117","Ampitatafika","MG11117011",47.4642,-18.9485,"CSB2",3264.12768554688,84
"Antananarivo Atsimondrano","MG11117","Andoharanofotsy","MG11117170",47.533,-18.976,"CSB2",13150.5810546875,85
"Antananarivo Atsimondrano","MG11117","Andranonahoatra","MG11117030",47.4767,-18.9089,"CSB2",23084.482421875,86
"Antananarivo Atsimondrano","MG11117","Androhibe","MG11117410",47.464,-19.0101,"CSB2",536.710083007812,87
"Antananarivo Atsimondrano","MG11117","Ankadimanga","MG11117290",47.4619,-18.8945,"CSB2",2934.82934570312,88
"Antananarivo Atsimondrano","MG11117","Ankaraobato","MG11117190",47.5355,-18.9668,"CSB2",13867.8076171875,89
"Antananarivo Atsimondrano","MG11117","Anosizato Andrefana","MG11117012",47.4923,-18.9407,"CSB2",13746.2333984375,90
"Antananarivo Atsimondrano","MG11117","Antanetikely","MG11117230",47.4859,-19.0638,"CSB2",1233.31201171875,91
"Antananarivo Atsimondrano","MG11117","Bemasoandro","MG11117070",47.4867,-18.9077,"CSB2",7093.26953125,92
"Antananarivo Atsimondrano","MG11117","Bongatsara","MG11117390",47.5436,-19.0322,"CSB2",988.570495605469,93
"Antananarivo Atsimondrano","MG11117","Soavina","MG11117330",47.5037,-18.9621,"CSB2",5962.93017578125,94
"Antananarivo Atsimondrano","MG11117","Tanjombato","MG11117150",47.5281,-18.9557,"CSB2",13169.1298828125,95
"Antananarivo Atsimondrano","MG11117","Tsiafahy","MG11117430",47.5581,-19.0677,"CSB2",971.5810546875,96
"Antananarivo Atsimondrano","MG11117","Tsiafahy","MG11117430",47.5909,-19.0385,"CSB2",156.02197265625,97
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5233,-18.9071,"CSB2",14595.134765625,98
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.521,-18.9061,"CSB2",14595.134765625,99
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5109,-18.9078,"CSB2",48471.90625,100
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5166,-18.9092,"CSB2",58107.09765625,101
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5142,-18.9079,"CSB2",48471.90625,102
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.5588,-18.9273,"CSB2",10991.958984375,103
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.541,-18.9418,"CSB2",11764.712890625,104
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.5421,-18.9175,"CSB2",11102.189453125,105
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.532,-18.9201,"CSB2",25158.197265625,106
"Toamasina II","MG31310","Toamasina Suburbaine","MG31310010",49.3511,-18.1571,"CSB2",96.3510131835938,107
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.5464,-18.9427,"CSB2",3925.09594726562,108
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5211,-18.8979,"CSB2",22268.052734375,109
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.526,-18.9035,"CSB2",33506.671875,110
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5325,-18.8961,"CSB2",38199.640625,111
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5466,-18.9082,"CSB2",18748.970703125,112
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5424,-18.9075,"CSB2",18748.970703125,113
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.5262,-18.9223,"CSB2",25158.197265625,114
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.5223,-18.9206,"CSB2",14726.37109375,115
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5212,-18.8713,"CSB2",11107.79296875,116
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5465,-18.8712,"CSB2",14289.078125,117
"Antananarivo Renivohitra","MG11101","6e Arrondissement","MG11101006",47.4867,-18.856,"CSB2",5976.93017578125,118
"Antananarivo Renivohitra","MG11101","6e Arrondissement","MG11101006",47.5009,-18.8746,"CSB2",20531.416015625,119
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.516,-18.9111,"CSB2",58107.09765625,120
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.4989,-18.9047,"CSB2",12034.1201171875,121
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5096,-18.9151,"CSB2",58107.09765625,122
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5295,-18.8952,"CSB2",38199.640625,123
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5229,-18.8971,"CSB2",22268.052734375,124
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.5,-18.9127,"CSB2",29160.251953125,125
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.508,-18.9082,"CSB2",28783.08984375,126
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5164,-18.909,"CSB2",58107.09765625,127
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5266,-18.9101,"CSB2",15592.8564453125,128
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5318,-18.9136,"CSB2",15592.8564453125,129
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5329,-18.9023,"CSB2",33506.671875,130
"Antananarivo Atsimondrano","MG11117","Tanjombato","MG11117150",47.5286,-18.9588,"CSB2",22363.294921875,131
"Antananarivo Atsimondrano","MG11117","Andoharanofotsy","MG11117170",47.5355,-19.0015,"CSB2",2637.26953125,132
"Antananarivo Atsimondrano","MG11117","Itaosy","MG11117110",47.4712,-18.9144,"CSB2",16828.84375,133
"Antananarivo Atsimondrano","MG11117","Ankaraobato","MG11117190",47.5425,-18.9659,"CSB2",5677.42626953125,134
"Antananarivo Atsimondrano","MG11117","Fenoarivo","MG11117311",47.4359,-18.9318,"CSB2",3861.92578125,135
"Antananarivo Atsimondrano","MG11117","Itaosy","MG11117110",47.4635,-18.9116,"CSB2",4254.60498046875,136
"Antananarivo Atsimondrano","MG11117","Itaosy","MG11117110",47.4712,-18.9191,"CSB2",10822.1943359375,137
"Antananarivo Atsimondrano","MG11117","Tanjombato","MG11117150",47.5278,-18.9606,"CSB2",22363.294921875,138
"Antananarivo Atsimondrano","MG11117","Tanjombato","MG11117150",47.5273,-18.956,"CSB2",13169.1298828125,139
"Antananarivo Atsimondrano","MG11117","Tanjombato","MG11117150",47.5285,-18.9606,"CSB2",22363.294921875,140
"Antananarivo Atsimondrano","MG11117","Tanjombato","MG11117150",47.5286,-18.9558,"CSB2",13169.1298828125,141
"Antananarivo Avaradrano","MG11102","Alasora","MG11102010",47.5685,-18.9582,"CSB2",3407.0224609375,142
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5313,-18.9113,"CSB2",15592.8564453125,143
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5111,-18.9147,"CSB2",58107.09765625,144
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5062,-18.902,"CSB2",28783.08984375,145
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.512,-18.907,"CSB2",48471.90625,146
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5202,-18.9096,"CSB2",10061.3994140625,147
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5191,-18.9075,"CSB2",14595.134765625,148
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5151,-18.9033,"CSB2",48471.90625,149
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5149,-18.9082,"CSB2",48471.90625,150
"Antananarivo Renivohitra","MG11101","1er Arrondissement","MG11101001",47.5186,-18.907,"CSB2",14595.134765625,151
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.5601,-18.9265,"CSB2",10991.958984375,152
"Antananarivo Renivohitra","MG11101","2e Arrondissement","MG11101002",47.5403,-18.9242,"CSB2",33985.41015625,153
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5213,-18.8973,"CSB2",22268.052734375,154
"Antananarivo Renivohitra","MG11101","6e Arrondissement","MG11101006",47.5143,-18.8923,"CSB2",20102.669921875,155
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5151,-18.8927,"CSB2",20102.669921875,156
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5259,-18.8929,"CSB2",38199.640625,157
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5286,-18.9018,"CSB2",33506.671875,158
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5222,-18.8977,"CSB2",22268.052734375,159
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5255,-18.8993,"CSB2",38199.640625,160
"Antananarivo Renivohitra","MG11101","3e Arrondissement","MG11101003",47.5311,-18.9006,"CSB2",33506.671875,161
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.5252,-18.9459,"CSB2",7835.4365234375,162
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.4987,-18.9275,"CSB2",23685.29296875,163
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.5209,-18.9212,"CSB2",14726.37109375,164
"Antananarivo Renivohitra","MG11101","4e Arrondissement","MG11101004",47.5219,-18.9195,"CSB2",14726.37109375,165
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5497,-18.9038,"CSB2",18748.970703125,166
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5424,-18.8852,"CSB2",9481.2978515625,167
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5506,-18.9081,"CSB2",22447.1015625,168
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5371,-18.891,"CSB2",33547.046875,169
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5516,-18.8708,"CSB2",11223.923828125,170
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5625,-18.8989,"CSB2",12947.5390625,171
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5578,-18.8958,"CSB2",22857.37890625,172
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5325,-18.891,"CSB2",23893.34765625,173
"Antananarivo Renivohitra","MG11101","5e Arrondissement","MG11101005",47.5262,-18.8749,"CSB2",8268.4677734375,174
"Antananarivo Avaradrano","MG11102","Ambohimalaza Miray","MG11102230",47.637,-18.8961,"CSB2",894.987854003906,175
"Antananarivo Avaradrano","MG11102","Ambohimangakely","MG11102099",47.5941,-18.8993,"CSB2",3470.29028320312,176
"Antananarivo Avaradrano","MG11102","Ambohimanambola","MG11102050",47.6004,-18.9428,"CSB2",2299.57446289062,177
"Antananarivo Avaradrano","MG11102","Ambohimanga Rova","MG11102319",47.5672,-18.7606,"CSB2",372.558166503906,178
"Antananarivo Avaradrano","MG11102","Ambohimanga Rova","MG11102319",47.5583,-18.7703,"CSB2",404.742736816406,179
"Antananarivo Avaradrano","MG11102","Ankadikely Ilafy","MG11102039",47.5622,-18.8576,"CSB2",2797.78295898438,180
"Antananarivo Avaradrano","MG11102","Ankadinandriana","MG11102430",47.6628,-19.0604,"CSB2",130.135116577148,181
"Antananarivo Avaradrano","MG11102","Fiaferana","MG11102279",47.6212,-18.84,"CSB2",141.179092407227,182
"Antananarivo Avaradrano","MG11102","Masindray","MG11102410",47.6271,-18.9697,"CSB2",334.34033203125,183
"Antananarivo Avaradrano","MG11102","Sabotsy Namehana","MG11102079",47.5603,-18.8191,"CSB2",1896.95837402344,184
"Antananarivo Avaradrano","MG11102","Sabotsy Namehana","MG11102079",47.5578,-18.8315,"CSB2",6170.24560546875,185
"Antananarivo Avaradrano","MG11102","Talata Volonondry","MG11102379",47.5986,-18.7752,"CSB2",357.804656982422,186
"Antananarivo Avaradrano","MG11102","Viliahazo","MG11102350",47.6672,-18.7966,"CSB2",212.690643310547,187
"Antananarivo Avaradrano","MG11102","Talata Volonondry","MG11102379",47.5993,-18.7315,"CSB2",139.066299438477,188
"Antananarivo Avaradrano","MG11102","Alasora","MG11102010",47.5677,-18.9554,"CSB2",3407.0224609375,189
"Antananarivo Avaradrano","MG11102","Ankadikely Ilafy","MG11102039",47.5566,-18.8507,"CSB2",4573.8017578125,190
"Antananarivo Avaradrano","MG11102","Alasora","MG11102010",47.5691,-18.9606,"CSB2",1516.26940917969,191
"Antananarivo Avaradrano","MG11102","Ambohimanambola","MG11102050",47.6008,-18.9434,"CSB2",2299.57446289062,192
"Antananarivo Avaradrano","MG11102","Ambohimangakely","MG11102099",47.5634,-18.893,"CSB2",12947.5390625,193
"Antananarivo Avaradrano","MG11102","Ambohimangakely","MG11102099",47.5974,-18.8998,"CSB2",3470.29028320312,194
"Antananarivo Avaradrano","MG11102","Anjeva Gara","MG11102390",47.6581,-18.9427,"CSB2",830.447448730469,195
"Antananarivo Avaradrano","MG11102","Ankadikely Ilafy","MG11102039",47.567,-18.8501,"CSB2",789.660827636719,196
"Antananarivo Avaradrano","MG11102","Manandriana","MG11102210",47.5873,-18.8074,"CSB2",522.284118652344,197
"Antananarivo Avaradrano","MG11102","Sabotsy Namehana","MG11102079",47.5558,-18.8257,"CSB2",6170.24560546875,198
"Antananarivo Avaradrano","MG11102","Sabotsy Namehana","MG11102079",47.5583,-18.8312,"CSB2",6170.24560546875,199
"Ambohidratrimo","MG11103","Ambato","MG11103390",47.49,-18.595,"CSB2",94.6568374633789,200
"Ambohidratrimo","MG11103","Ambatolampy","MG11103172",47.5173,-18.7981,"CSB2",1273.42846679688,201
"Ambohidratrimo","MG11103","Ambohidratrimo","MG11103010",47.437,-18.8153,"CSB2",2101.14184570312,202
"Ambohidratrimo","MG11103","Ambohimanjaka","MG11103270",47.4281,-18.7217,"CSB2",295.018035888672,203
"Ambohidratrimo","MG11103","Ambohipihaonana","MG11103370",47.5678,-18.683,"CSB2",270.844848632812,204
"Ambohidratrimo","MG11103","Ambohitrimanjaka","MG11103130",47.4378,-18.8615,"CSB2",3166.45947265625,205
"Ambohidratrimo","MG11103","Ampangabe","MG11103190",47.4054,-18.8587,"CSB2",615.848327636719,206
"Ambohidratrimo","MG11103","Ampanotokana","MG11103210",47.3296,-18.729,"CSB2",325.970245361328,207
"Ambohidratrimo","MG11103","Ampanotokana","MG11103210",47.3105,-18.7276,"CSB2",334.365264892578,208
"Ambohidratrimo","MG11103","Anjanadoria","MG11103410",47.3854,-18.6248,"CSB2",155.339141845703,209
"Ambohidratrimo","MG11103","Anosiala","MG11103030",47.4283,-18.801,"CSB2",1398.78576660156,210
"Ambohidratrimo","MG11103","Antanetibe","MG11103350",47.3614,-18.6873,"CSB2",517.614440917969,211
"Ambohidratrimo","MG11103","Antehiroka","MG11103070",47.4736,-18.8478,"CSB2",17561.958984375,212
"Ambohidratrimo","MG11103","Antsahafilo","MG11103252",47.5384,-18.6421,"CSB2",16.5453929901123,213
"Ambohidratrimo","MG11103","Avaratsena","MG11103430",47.5969,-18.6506,"CSB2",88.754524230957,214
"Ambohidratrimo","MG11103","Fiadanana","MG11103290",47.4068,-18.8797,"CSB2",538.926879882812,215
"Ambohidratrimo","MG11103","Ambohidratrimo","MG11103010",47.4251,-18.8265,"CSB2",998.467712402344,216
"Ambohidratrimo","MG11103","Ivato Aeroport","MG11103112",47.4813,-18.8065,"CSB2",6625.9287109375,217
"Ambohidratrimo","MG11103","Ivato Firaisana","MG11103111",47.4878,-18.8189,"CSB2",7174.7431640625,218
"Ambohidratrimo","MG11103","Mahabo","MG11103310",47.3367,-18.6439,"CSB2",245.891632080078,219
"Ambohidratrimo","MG11103","Mahitsy","MG11103150",47.3515,-18.7537,"CSB2",1370.42065429688,220
"Ambohidratrimo","MG11103","Mahitsy","MG11103150",47.3483,-18.7574,"CSB2",2694.49194335938,221
"Ambohidratrimo","MG11103","Ampanotokana","MG11103210",47.2856,-18.7897,"CSB2",180.396194458008,222
"Ambohidratrimo","MG11103","Manjakavaradrano","MG11103251",47.4866,-18.6955,"CSB2",155.259963989258,223
"Ambohidratrimo","MG11103","Merimandroso","MG11103171",47.5089,-18.7547,"CSB2",478.488922119141,224
"Ambohidratrimo","MG11103","Talatamaty","MG11103050",47.4605,-18.8403,"CSB2",11857.1923828125,225
"Ambohidratrimo","MG11103","Talatamaty","MG11103050",47.4489,-18.8231,"CSB2",5278.72265625,226
"Ambohidratrimo","MG11103","Antehiroka","MG11103070",47.4765,-18.8497,"CSB2",17654.994140625,227
"Ambohidratrimo","MG11103","Ivato Aeroport","MG11103112",47.4777,-18.8016,"CSB2",6625.9287109375,228
"Ambohidratrimo","MG11103","Ivato Aeroport","MG11103112",47.4833,-18.8026,"CSB2",6625.9287109375,229
"Ambohidratrimo","MG11103","Ambohidratrimo","MG11103010",47.4426,-18.8174,"CSB2",5278.72265625,230
"Ambohidratrimo","MG11103","Talatamaty","MG11103050",47.4621,-18.8383,"CSB2",11857.1923828125,231
"Tsiroanomandidy","MG14111","Bemahatazana","MG14111290",45.9464,-19.0442,"CSB2",323.432922363281,232
"Fenoarivobe","MG14119","Ambohitromby","MG14119071",46.4038,-17.9113,"CSB2",27.5608539581299,233
"Fenoarivobe","MG14119","Ambohitromby","MG14119071",46.421,-17.8925,"CSB2",12.8438148498535,234
"Fenoarivobe","MG14119","Fenoarivo Centre","MG14119010",46.5643,-18.4526,"CSB2",871.234802246094,235
"Fenoarivobe","MG14119","Fenoarivo Centre","MG14119010",46.4615,-18.495,"CSB2",6.79256391525269,236
"Fenoarivobe","MG14119","Firavahana","MG14119031",46.8862,-18.6273,"CSB2",216.100280761719,237
"Fenoarivobe","MG14119","Firavahana","MG14119031",46.8826,-18.5927,"CSB2",21.395357131958,238
"Fenoarivobe","MG14119","Kiranomena","MG14119051",46.0517,-18.2965,"CSB2",204.165725708008,239
"Fenoarivobe","MG14119","Mahajeby","MG14119053",45.9968,-18.0466,"CSB2",108.663230895996,240
"Fenoarivobe","MG14119","Firavahana","MG14119031",46.9461,-18.6329,"CSB2",96.5724716186523,241
"Fenoarivobe","MG14119","Tsinjoarivo 22","MG14119052",45.8516,-18.3482,"CSB2",139.933624267578,242
"Miarinarivo","MG13112","Alatsinainikely","MG13112112",46.5657,-18.9332,"CSB2",45.8125114440918,243
"Miarinarivo","MG13112","Ambatomanjaka","MG13112050",46.8666,-18.8736,"CSB2",505.910919189453,244
"Miarinarivo","MG13112","Analavory","MG13112111",46.716,-18.9734,"CSB2",3433.4072265625,245
"Miarinarivo","MG13112","Andolofotsy","MG13112210",46.6389,-18.747,"CSB2",311.054565429688,246
"Miarinarivo","MG13112","Anosibe Ifanja","MG13112151",46.7528,-18.8829,"CSB2",1037.85522460938,247
"Miarinarivo","MG13112","Manazary","MG13112071",46.868,-19.0489,"CSB2",791.191162109375,248
"Miarinarivo","MG13112","Mandiavato","MG13112130",47.0229,-19.092,"CSB2",267.664855957031,249
"Miarinarivo","MG13112","Miarinarivo II","MG13112030",46.9766,-18.9578,"CSB2",26.7023124694824,250
"Miarinarivo","MG13112","Soamahamanina","MG13112090",47.0167,-18.9903,"CSB2",211.179214477539,251
"Miarinarivo","MG13112","Soavimbazaha","MG13112190",47.0384,-18.8093,"CSB2",241.451232910156,252
"Miarinarivo","MG13112","Zoma Bealoka","MG13112170",47.0555,-18.8569,"CSB2",255.207946777344,253
"Arivonimamo","MG13105","Alakamisikely","MG13105213",47.16,-19.1971,"CSB2",311.292266845703,254
"Arivonimamo","MG13105","Ambatomanga","MG13105190",47.2118,-18.8257,"CSB2",74.8703765869141,255
"Arivonimamo","MG13105","Ambatomirahavavy","MG13105170",47.393,-18.9356,"CSB2",350.347198486328,256
"Arivonimamo","MG13105","Amboanana","MG13105090",47.1725,-19.1381,"CSB2",589.72314453125,257
"Arivonimamo","MG13105","Ambohimandry","MG13105230",47.3712,-19.0946,"CSB2",608.90966796875,258
"Arivonimamo","MG13105","Ambohimasina","MG13105270",47.2687,-18.8247,"CSB2",149.158126831055,259
"Arivonimamo","MG13105","Ambohipandrano","MG13105291",47.338,-19.133,"CSB2",196.13720703125,260
"Arivonimamo","MG13105","Ambohitrambo","MG13105050",47.1787,-18.9221,"CSB2",171.086654663086,261
"Arivonimamo","MG13105","Ampahimanga","MG13105070",47.1974,-19.1047,"CSB2",514.369750976562,262
"Arivonimamo","MG13105","Antambolo","MG13105250",47.3183,-18.8325,"CSB2",256.827453613281,263
"Arivonimamo","MG13105","Rambolamasoandro Andranomiely","MG13105216",47.1542,-19.3197,"CSB2",133.841369628906,264
"Soavinandriana","MG13113","Ambatoasana Centre","MG13113210",46.3845,-19.2009,"CSB2",109.009902954102,265
"Soavinandriana","MG13113","Amberomanga","MG13113132",46.6166,-19.2402,"CSB2",36.4252891540527,266
"Soavinandriana","MG13113","Amparaky","MG13113131",46.6299,-19.3079,"CSB2",189.909759521484,267
"Soavinandriana","MG13113","Ampary","MG13113030",46.7098,-19.095,"CSB2",1040.78393554688,268
"Soavinandriana","MG13113","Ampefy","MG13113090",46.734,-19.044,"CSB2",955.459289550781,269
"Soavinandriana","MG13113","Ankaranana","MG13113150",46.6209,-19.0495,"CSB2",645.889099121094,270
"Soavinandriana","MG13113","Ankisabe","MG13113190",46.4805,-19.2955,"CSB2",231.659515380859,271
"Andilamena","MG33316","Antanimenabaka","MG33316031",48.4902,-16.938,"CSB2",595.265197753906,272
"Soavinandriana","MG13113","Dondona","MG13113012",46.8514,-19.1706,"CSB2",68.7424697875977,273
